,level_1_description,eo_main_class_id,eo_main_class_descr,eo_class_code,eo_class_description,constr_type,eo_model_id,eo_model_name,head_eo_model_id,head_eo_model_descr,component_class_id,component_class_descr,eo_description,eo_code,teh_mesto,teh_mesto_description,level_upper,sap_operation_status,operation_start_date,operation_finish_date,strategy_id,head_type,interval_between_overhaul
2046,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,no_data,no_data,960002408,0,no_data,65,Самосвалы CAT 785C,1.0,ДВС,Двигатель внутр.сгорания,100000038400,11-RUD-CGTR-SEBT-CC31,Самосвал карьерный №432,11-RUD-CGTR-SEBT-C785,,2013-07-31,2030-01-01,0,component,15000.0
2065,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,S01,Узлы. ДВС,960002408,0,no_data,65,Самосвалы CAT 785C,1.0,ДВС,Двигатель внутр.сгорания №SDW00568,100000038450,11-RUD-CGTR-SEBT-CC33,Самосвал карьерный №434,11-RUD-CGTR-SEBT-C785,,2016-12-10,2030-01-01,0,component,15000.0
2075,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,S01,Узлы. ДВС,960002408,0,no_data,65,Самосвалы CAT 785C,1.0,ДВС,Двигатель внутр.сгорания №BBR03238,100000038403,11-RUD-CGTR-SEBT-CC34,Самосвал карьерный №435,11-RUD-CGTR-SEBT-C785,,2013-07-31,2030-01-01,0,component,15000.0
2083,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,S01,Узлы. ДВС,960002408,0,no_data,65,Самосвалы CAT 785C,1.0,ДВС,Двигатель внутр.сгорания №8BR03235,100000038404,11-RUD-CGTR-SEBT-CC35,Самосвал карьерный №436,11-RUD-CGTR-SEBT-C785,,2013-12-31,2030-01-01,0,component,15000.0
2093,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,S01,Узлы. ДВС,960002408,0,no_data,65,Самосвалы CAT 785C,1.0,ДВС,Двигатель внутр.сгорания №EEE00143,100000038405,11-RUD-CGTR-SEBT-CC36,Самосвал карьерный №437,11-RUD-CGTR-SEBT-C785,,2013-12-13,2030-01-01,0,component,15000.0
2098,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,,,960002408,0,no_data,65,Самосвалы CAT 785C,1.0,ДВС,ДВС 3512B №SDW00568,100000097653,11-RUD-CGTR-SEBT-CC36,Самосвал карьерный №437,11-RUD-CGTR-SEBT-C785,,2022-01-29,2032-01-27,0,component,15000.0
2105,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,S01,Узлы. ДВС,960002408,0,no_data,65,Самосвалы CAT 785C,1.0,ДВС,Двигатель внутр.сгорания №8BR03234,100000038406,11-RUD-CGTR-SEBT-CC37,Самосвал карьерный №438,11-RUD-CGTR-SEBT-C785,,2013-12-31,2030-01-01,0,component,15000.0
2113,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,no_data,no_data,960002408,0,no_data,65,Самосвалы CAT 785C,1.0,ДВС,Двигатель внутр.сгорания №8BR02979,100000038407,11-RUD-CGTR-SEBT-CC38,Самосвал карьерный №439,11-RUD-CGTR-SEBT-C785,,2008-02-19,2030-01-01,0,component,15000.0
2122,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,S01,Узлы. ДВС,960002408,0,no_data,65,Самосвалы CAT 785C,1.0,ДВС,Двигатель внутр.сгорания №ЕЕЕ00274,100000038408,11-RUD-CGTR-SEBT-CC39,Самосвал карьерный №440,11-RUD-CGTR-SEBT-C785,,2008-02-19,2030-01-01,0,component,15000.0
2132,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,S01,Узлы. ДВС,960002408,0,no_data,65,Самосвалы CAT 785C,1.0,ДВС,Двигатель внутр.сгорания №8BR03155,100000071877,11-RUD-CGTR-SEBT-CC40,Самосвал карьерный №441,11-RUD-CGTR-SEBT-C785,,2013-07-31,2030-01-01,0,component,15000.0
2144,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,S01,Узлы. ДВС,960002408,0,no_data,65,Самосвалы CAT 785C,1.0,ДВС,Двигатель внутр.сгорания №785C BR 38-3,100000069363,11-RUD-CGTR-SEBT-CC41,Самосвал карьерный №442,11-RUD-CGTR-SEBT-C785,,2011-03-31,2030-01-01,0,component,15000.0
2164,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,no_data,no_data,960002408,0,no_data,65,Самосвалы CAT 785C,1.0,ДВС,Двигатель внутр.сгорания №8BR01953,100000038401,11-RUD-CGTR-SEBT-CC43,Самосвал карьерный №444,11-RUD-CGTR-SEBT-C785,,2013-07-31,2030-01-01,0,component,15000.0
2171,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,S01,Узлы. ДВС,960002408,0,no_data,65,Самосвалы CAT 785C,1.0,ДВС,Двигатель внутр.сгорания №8BR02451,100000038414,11-RUD-CGTR-SEBT-CC44,Самосвал карьерный №445,11-RUD-CGTR-SEBT-C785,,2009-08-03,2030-01-01,0,component,15000.0
2181,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,S01,Узлы. ДВС,960002408,0,no_data,65,Самосвалы CAT 785C,1.0,ДВС,Двигатель внутр.сгорания №8BR03104,100000038456,11-RUD-CGTR-SEBT-CC45,Самосвал карьерный №446,11-RUD-CGTR-SEBT-C785,,2017-09-17,2030-01-01,0,component,15000.0
2191,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,S01,Узлы. ДВС,960002408,0,no_data,65,Самосвалы CAT 785C,1.0,ДВС,Двигатель внутр.сгорания 8BR03262,100000069364,11-RUD-CGTR-SEBT-CC46,Самосвал карьерный №447,11-RUD-CGTR-SEBT-C785,,2020-02-28,2030-01-01,0,component,15000.0
2201,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,S01,Узлы. ДВС,960002408,0,no_data,65,Самосвалы CAT 785C,1.0,ДВС,Двигатель внутр.сгорания №8BR03241,100000038417,11-RUD-CGTR-SEBT-CC47,Самосвал карьерный №448,11-RUD-CGTR-SEBT-C785,,2017-03-10,2030-01-01,0,component,15000.0
2217,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,S01,Узлы. ДВС,960002408,0,no_data,65,Самосвалы CAT 785C,1.0,ДВС,Двигатель внутр.сгорания №8BR03139,100000038419,11-RUD-CGTR-SEBT-CC49,Самосвал карьерный №450,11-RUD-CGTR-SEBT-C785,,2016-08-10,2030-01-01,0,component,15000.0
2230,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,S01,Узлы. ДВС,960002408,0,no_data,65,Самосвалы CAT 785C,1.0,ДВС,Двигатель внутр.сгорания №8BR02459,100000038421,11-RUD-CGTR-SEBT-CC50,Самосвал карьерный №501,11-RUD-CGTR-SEBT-C785,,2017-09-08,2030-01-01,0,component,15000.0
2250,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,no_data,no_data,960002408,0,no_data,65,Самосвалы CAT 785C,1.0,ДВС,Двигатель внутр.сгорания №8BR02482,100000038423,11-RUD-CGTR-SEBT-CC52,Самосвал карьерный №503,11-RUD-CGTR-SEBT-C785,,2008-02-19,2030-01-01,0,component,15000.0
2259,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,no_data,no_data,960002408,0,no_data,65,Самосвалы CAT 785C,1.0,ДВС,Двигатель внутр.сгорания №8ВR02406,100000038424,11-RUD-CGTR-SEBT-CC53,Самосвал карьерный №504,11-RUD-CGTR-SEBT-C785,,2008-02-19,2030-01-01,0,component,15000.0
2267,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,S01,Узлы. ДВС,960002408,0,no_data,65,Самосвалы CAT 785C,1.0,ДВС,Двигатель внутр.сгорания №8BR02467,100000038397,11-RUD-CGTR-SEBT-CC54,Самосвал карьерный №505,11-RUD-CGTR-SEBT-C785,,2008-02-19,2030-01-01,0,component,15000.0
2278,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,S01,Узлы. ДВС,960002408,0,no_data,65,Самосвалы CAT 785C,1.0,ДВС,Двигатель внутр.сгорания №8BR02257,100000038377,11-RUD-CGTR-SEBT-CC55,Самосвал карьерный №506,11-RUD-CGTR-SEBT-C785,,2008-02-19,2030-01-01,0,component,15000.0
2289,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,no_data,no_data,960002408,0,no_data,65,Самосвалы CAT 785C,1.0,ДВС,Двигатель внутр.сгорания,100000038427,11-RUD-CGTR-SEBT-CC56,Самосвал карьерный №507,11-RUD-CGTR-SEBT-C785,,2008-02-19,2030-01-01,0,component,15000.0
2297,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,no_data,no_data,960002408,0,no_data,65,Самосвалы CAT 785C,1.0,ДВС,Двигатель внутр.сгорания №8BR03077,100000038428,11-RUD-CGTR-SEBT-CC57,Самосвал карьерный №508,11-RUD-CGTR-SEBT-C785,,2014-03-06,2030-01-01,0,component,15000.0
2308,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,S01,Узлы. ДВС,960002408,0,no_data,65,Самосвалы CAT 785C,1.0,ДВС,Двигатель внутр.сгорания №8BR03237,100000038429,11-RUD-CGTR-SEBT-CC58,Самосвал карьерный №509,11-RUD-CGTR-SEBT-C785,,2011-02-28,2030-01-01,0,component,15000.0
2315,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,S01,Узлы. ДВС,960002408,0,no_data,65,Самосвалы CAT 785C,1.0,ДВС,Двигатель внутр.сгорания №8BR02453,100000038415,11-RUD-CGTR-SEBT-CC59,Самосвал карьерный №510,11-RUD-CGTR-SEBT-C785,,2013-12-31,2030-01-01,0,component,15000.0
2327,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,no_data,no_data,960002408,0,no_data,65,Самосвалы CAT 785C,1.0,ДВС,Двигатель внутр.сгорания №EEE00148,100000038432,11-RUD-CGTR-SEBT-CC60,Самосвал карьерный №511,11-RUD-CGTR-SEBT-C785,,2011-02-28,2030-01-01,0,component,15000.0
2335,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,no_data,no_data,960002408,0,no_data,65,Самосвалы CAT 785C,1.0,ДВС,Двигатель внутр.сгорания №8BR03239,100000038433,11-RUD-CGTR-SEBT-CC61,Самосвал карьерный №512,11-RUD-CGTR-SEBT-C785,,2008-02-19,2030-01-01,0,component,15000.0
2348,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,no_data,no_data,960002408,0,no_data,65,Самосвалы CAT 785C,1.0,ДВС,Двигатель внутр.сгорания №8ВR01954,100000071884,11-RUD-CGTR-SEBT-CC62,Самосвал карьерный №514,11-RUD-CGTR-SEBT-C785,,2010-01-01,2030-01-01,0,component,15000.0
2354,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,no_data,no_data,960002549,0,no_data,65,Самосвалы CAT 785C,1.0,ДВС,Двигатель внутр.сгорания,100000038435,11-RUD-CGTR-SEBT-CC63,Самосвал карьерный №515,11-RUD-CGTR-SEBT-C785,,2008-02-19,2030-01-01,0,component,15000.0
2363,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,no_data,no_data,960002408,0,no_data,65,Самосвалы CAT 785C,1.0,ДВС,Двигатель внутр.сгорания,100000038436,11-RUD-CGTR-SEBT-CC64,Самосвал карьерный №516,11-RUD-CGTR-SEBT-C785,,2008-02-19,2030-01-01,0,component,15000.0
2376,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,S01,Узлы. ДВС,960002408,0,no_data,65,Самосвалы CAT 785C,1.0,ДВС,Двигатель внутр.сгорания №8BR03052,100000038448,11-RUD-CGTR-SEBT-CC65,Самосвал карьерный №517,11-RUD-CGTR-SEBT-C785,,2013-12-31,2030-01-01,0,component,15000.0
2385,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,S01,Узлы. ДВС,960002408,0,no_data,65,Самосвалы CAT 785C,1.0,ДВС,Двигатель внутр.сгорания №8BR02980,100000038391,11-RUD-CGTR-SEBT-CC66,Самосвал карьерный №518,11-RUD-CGTR-SEBT-C785,,2008-02-19,2030-01-01,0,component,15000.0
2394,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,S01,Узлы. ДВС,960002408,0,no_data,65,Самосвалы CAT 785C,1.0,ДВС,Двигатель внутр.сгорания №8ВR02387,100000038367,11-RUD-CGTR-SEBT-CC67,Самосвал карьерный №519,11-RUD-CGTR-SEBT-C785,,2008-02-19,2030-01-01,0,component,15000.0
